author,title,genre,description,year,country,cover
Эггерс Дэйв,"Сфера",антиутопия,"Сюжет романа происходит в недалёком будущем и разворачивается вокруг молодой амбициозной девушки Мэй Холланд, которая по протекции подруги устраивается на работу в крупную корпорацию «Сфера» и сталкивается со всё большими нарушениями свободы личности с её стороны. Книга стала жёсткой сатирой на современный мир информационных технологий, социальных сетей и потребительских отношений.","2013",США,"https://img3.labirint.ru/rc/d0e2906ea103faf157e65d836919fef0/236x364q80/books47/465769/cover.jpg?1563796500"
Эггерс Дэйв,"Сфера",фантастика,"Сюжет романа происходит в недалёком будущем и разворачивается вокруг молодой амбициозной девушки Мэй Холланд, которая по протекции подруги устраивается на работу в крупную корпорацию «Сфера» и сталкивается со всё большими нарушениями свободы личности с её стороны. Книга стала жёсткой сатирой на современный мир информационных технологий, социальных сетей и потребительских отношений.","2013",США,"https://img3.labirint.ru/rc/d0e2906ea103faf157e65d836919fef0/236x364q80/books47/465769/cover.jpg?1563796500"
Эггерс Дэйв,"Сфера",триллер,"Сюжет романа происходит в недалёком будущем и разворачивается вокруг молодой амбициозной девушки Мэй Холланд, которая по протекции подруги устраивается на работу в крупную корпорацию «Сфера» и сталкивается со всё большими нарушениями свободы личности с её стороны. Книга стала жёсткой сатирой на современный мир информационных технологий, социальных сетей и потребительских отношений.","2013",США,"https://img3.labirint.ru/rc/d0e2906ea103faf157e65d836919fef0/236x364q80/books47/465769/cover.jpg?1563796500"
Бен Элтон,"Слепая вера",антиутопия,"Действие происходит в Лондоне примерно через 100 лет после того, как многие районы Земли подверглись подъему уровня воды из-за глобального потепления. Оставшееся население верит, что только извращенцы занимаются чем-то частным, и одержимо ведет блоги и выкладывает свою жизнь в своего рода добровольном обществе паноптикума.","2007",Англия,"https://img4.labirint.ru/rc/f838588a039ae418a171bc87c307e46a/236x364q80/books22/210556/cover.jpg?1280394613"
Бен Элтон,"Слепая вера",фантастика,"Действие происходит в Лондоне примерно через 100 лет после того, как многие районы Земли подверглись подъему уровня воды из-за глобального потепления. Оставшееся население верит, что только извращенцы занимаются чем-то частным, и одержимо ведет блоги и выкладывает свою жизнь в своего рода добровольном обществе паноптикума.","2007",Англия,"https://img4.labirint.ru/rc/f838588a039ae418a171bc87c307e46a/236x364q80/books22/210556/cover.jpg?1280394613"
Бен Элтон,"Второй Эдем",антиутопия,"Действие романа происходит в относительно ближайшем будущем. Земля опустошается в результате продолжающейся эксплуатации человечества, и кажется очевидным, что окружающая среда когда-нибудь в ближайшем будущем разрушится. Вместо того, чтобы придерживаться более экологичного подхода к жизни, большинство людей вместо этого инвестировали в клаустросферу, куполообразную среду обитания, в которой вся вода, пища и воздух бесконечно перерабатываются в полностью закрытой среде. Таким образом, человек может бесконечно выживать в клаустросфере, какие бы экологические ужасы ни происходили снаружи.","1993",Англия,"https://img4.labirint.ru/rc/f00c7f64f090a5334e2e4a7d2d5a7dfe/236x364q80/books18/179126/cover.jpg?1280394613"
Бен Элтон,"Второй Эдем",комедия,"Действие романа происходит в относительно ближайшем будущем. Земля опустошается в результате продолжающейся эксплуатации человечества, и кажется очевидным, что окружающая среда когда-нибудь в ближайшем будущем разрушится. Вместо того, чтобы придерживаться более экологичного подхода к жизни, большинство людей вместо этого инвестировали в клаустросферу, куполообразную среду обитания, в которой вся вода, пища и воздух бесконечно перерабатываются в полностью закрытой среде. Таким образом, человек может бесконечно выживать в клаустросфере, какие бы экологические ужасы ни происходили снаружи.","1993",Англия,"https://img4.labirint.ru/rc/f00c7f64f090a5334e2e4a7d2d5a7dfe/236x364q80/books18/179126/cover.jpg?1280394613"
Маргарет Этвуд,"Рассказ служанки",антиутопия,"После свержения правительства было образовано новое государство - Республика Галаад. Вся власть принадлежит военным, которые установили жестокие порядки. Искусство, театр и музыка строго запрещены. Женщины лишены абсолютно всех прав, даже возможности читать и писать. Из-за техногенной катастрофы лишь некоторые женщины способны к воспроизведению потомства. Их называют служанками, они вынашивают и рожают детей для своих хозяев. Фредова - одна из таких служанок. Когда-то у нее было настоящее имя, но теперь оно запрещено. Словно сокровище она хранит это имя и воспоминания о прежней жизни. И точно знает, что когда-нибудь сможет все вернуть.","1985",Канада,"https://img4.labirint.ru/rc/755093c5e9aa993ea408aa0c2653b255/363x561q80/books88/876986/cover.jpg?1674887302"
Маргарет Этвуд,"Рассказ служанки",фантастика,"После свержения правительства было образовано новое государство - Республика Галаад. Вся власть принадлежит военным, которые установили жестокие порядки. Искусство, театр и музыка строго запрещены. Женщины лишены абсолютно всех прав, даже возможности читать и писать. Из-за техногенной катастрофы лишь некоторые женщины способны к воспроизведению потомства. Их называют служанками, они вынашивают и рожают детей для своих хозяев. Фредова - одна из таких служанок. Когда-то у нее было настоящее имя, но теперь оно запрещено. Словно сокровище она хранит это имя и воспоминания о прежней жизни. И точно знает, что когда-нибудь сможет все вернуть.","1985",Канада,"https://img4.labirint.ru/rc/755093c5e9aa993ea408aa0c2653b255/363x561q80/books88/876986/cover.jpg?1674887302"
Маргарет Этвуд,"Рассказ служанки",фэнтези,"После свержения правительства было образовано новое государство - Республика Галаад. Вся власть принадлежит военным, которые установили жестокие порядки. Искусство, театр и музыка строго запрещены. Женщины лишены абсолютно всех прав, даже возможности читать и писать. Из-за техногенной катастрофы лишь некоторые женщины способны к воспроизведению потомства. Их называют служанками, они вынашивают и рожают детей для своих хозяев. Фредова - одна из таких служанок. Когда-то у нее было настоящее имя, но теперь оно запрещено. Словно сокровище она хранит это имя и воспоминания о прежней жизни. И точно знает, что когда-нибудь сможет все вернуть.","1985",Канада,"https://img4.labirint.ru/rc/755093c5e9aa993ea408aa0c2653b255/363x561q80/books88/876986/cover.jpg?1674887302"
Маргарет Этвуд,"Заветы",антиутопия,"Больше пятнадцати лет прошло с момента событий Рассказа Служанки, республика Галаад с ее теократическим режимом по-прежнему удерживает власть, но появляются первые признаки внутреннего разложения. В это важное время судьбы трех очень разных женщин сплетаются – и результаты их союза сулят взрыв. Две из них принадлежат первому поколению, выросшему при новом порядке. К их голосам присоединяется третий – голос Тетки Лидии. Ее непростое прошлое и смутное будущее таят в себе множество загадок. В Заветах Маргарет Этвуд приподнимает пелену над внутренними механизмами Галаада, и в свете открывшихся истин каждая героиня должна понять, кто она, и решить, как далеко она готова пойти в борьбе за то, во что верит.","2019",Канада,"https://img4.labirint.ru/rc/cf15123a75fe4b4ca2dcb25fb7e5698a/363x561q80/books75/743114/cover.jpg?1587644763"
Маргарет Этвуд,"Заветы",фантастика,"Больше пятнадцати лет прошло с момента событий Рассказа Служанки, республика Галаад с ее теократическим режимом по-прежнему удерживает власть, но появляются первые признаки внутреннего разложения. В это важное время судьбы трех очень разных женщин сплетаются – и результаты их союза сулят взрыв. Две из них принадлежат первому поколению, выросшему при новом порядке. К их голосам присоединяется третий – голос Тетки Лидии. Ее непростое прошлое и смутное будущее таят в себе множество загадок. В Заветах Маргарет Этвуд приподнимает пелену над внутренними механизмами Галаада, и в свете открывшихся истин каждая героиня должна понять, кто она, и решить, как далеко она готова пойти в борьбе за то, во что верит.","2019",Канада,"https://img4.labirint.ru/rc/cf15123a75fe4b4ca2dcb25fb7e5698a/363x561q80/books75/743114/cover.jpg?1587644763"
Кормак Маккарти,"Дорога",постапокалиптика,"Действие романа происходит спустя годы после глобальной катастрофы, которая разрушила города и стала причиной гибели людей, животных и растений. Главные герои — отец и маленький сын, родившийся уже после катастрофы — пытаются пешком пересечь территорию бывших США и выйти к далекому и желанному морю.","2006",США,"https://img3.labirint.ru/rc/33cd7a261640d4cb46bfcecff84a6190/363x561q80/books93/920477/cover.jpg?1682436453"
Кормак Маккарти,"Дорога",фантастика,"Действие романа происходит спустя годы после глобальной катастрофы, которая разрушила города и стала причиной гибели людей, животных и растений. Главные герои — отец и маленький сын, родившийся уже после катастрофы — пытаются пешком пересечь территорию бывших США и выйти к далекому и желанному морю.","2006",США,"https://img3.labirint.ru/rc/33cd7a261640d4cb46bfcecff84a6190/363x561q80/books93/920477/cover.jpg?1682436453"
Джим Гаррисон,"Гей, на Запад!",психология,"«Гей, на Запад!» — безотчетно приказывает себе герой повести, не слишком цивилизованный индеец-философ Бурый Пес, отправляясь из родной глухомани в далекий Лос-Анджелес за украденной у него медвежьей шкурой.","2000",США,"https://i.livelib.ru/workpic/1002084989/200x305/f30f/Dzhim_Garrison__Gej_na_Zapad.jpg"
Джим Гаррисон,"Гей, на Запад!",комедия,"«Гей, на Запад!» — безотчетно приказывает себе герой повести, не слишком цивилизованный индеец-философ Бурый Пес, отправляясь из родной глухомани в далекий Лос-Анджелес за украденной у него медвежьей шкурой.","2000",США,"https://i.livelib.ru/workpic/1002084989/200x305/f30f/Dzhim_Garrison__Gej_na_Zapad.jpg"
Том Роббинс,"Вилла инкогнито",фэнтези,"Героиня романа - богиня Тануки, древнего японского существа. Этот сказочный персонаж, по сути своей эпикуреец, любитель поесть и выпить, коллекционер земных женщин, оставит на Земле свое потомство, и одной из прелестных удивительных девушек, ведущих от него свою родословную, предстоит сыграть важную роль в судьбе главных — отнюдь не сказочных — героев романа. Это три американца, бывшие летчики, служившие во Вьетнаме и, еще во время войны, исчезнувшие без следа. Роббинс говорит о войне, менталитете разных народов и японской мифологии, заставляя по-новому посмотреть на события прошедших лет. Его окрестили ответом на 11 сентября и комментарием к войне во Вьетнаме 1955 г...","2003",США,"https://avidreaders.ru/pics/1/6/157916.jpg"
Том Роббинс,"Вилла инкогнито",психология,"Героиня романа - богиня Тануки, древнего японского существа. Этот сказочный персонаж, по сути своей эпикуреец, любитель поесть и выпить, коллекционер земных женщин, оставит на Земле свое потомство, и одной из прелестных удивительных девушек, ведущих от него свою родословную, предстоит сыграть важную роль в судьбе главных — отнюдь не сказочных — героев романа. Это три американца, бывшие летчики, служившие во Вьетнаме и, еще во время войны, исчезнувшие без следа. Роббинс говорит о войне, менталитете разных народов и японской мифологии, заставляя по-новому посмотреть на события прошедших лет. Его окрестили ответом на 11 сентября и комментарием к войне во Вьетнаме 1955 г...","2003",США,"https://avidreaders.ru/pics/1/6/157916.jpg"
Том Роббинс,"Вилла инкогнито",магический реализм,"Героиня романа - богиня Тануки, древнего японского существа. Этот сказочный персонаж, по сути своей эпикуреец, любитель поесть и выпить, коллекционер земных женщин, оставит на Земле свое потомство, и одной из прелестных удивительных девушек, ведущих от него свою родословную, предстоит сыграть важную роль в судьбе главных — отнюдь не сказочных — героев романа. Это три американца, бывшие летчики, служившие во Вьетнаме и, еще во время войны, исчезнувшие без следа. Роббинс говорит о войне, менталитете разных народов и японской мифологии, заставляя по-новому посмотреть на события прошедших лет. Его окрестили ответом на 11 сентября и комментарием к войне во Вьетнаме 1955 г...","2003",США,"https://avidreaders.ru/pics/1/6/157916.jpg"
Том Роббинс,"Натюморт с дятлом",комедия,"Третий роман Тома Роббинса, повествующий о любовной связи между принцессой защитницей окружающей среды и преступником. Роман охватывает широкий круг тем, от инопланетян и рыжеволосых до потребительства, создания бомб, романтики, королевской власти, Луны и пачки сигарет Camel.","2005",США,"https://avidreaders.ru/pics/1/3/15513.jpg"
Том Роббинс,"Натюморт с дятлом",фантастика,"Третий роман Тома Роббинса, повествующий о любовной связи между принцессой защитницей окружающей среды и преступником. Роман охватывает широкий круг тем, от инопланетян и рыжеволосых до потребительства, создания бомб, романтики, королевской власти, Луны и пачки сигарет Camel.","2005",США,"https://avidreaders.ru/pics/1/3/15513.jpg"
Том Роббинс,"Новый придорожный аттракцион",комедия,"Талантливый барабанщик, ставший магом. Цыганка, торгующая булочками с сосисками в перерывах между ясновидческими трансами в придорожной забегаловке. Наркоторговец, подавшийся в монахи-убийцы. Ученый, крадущий бабуинов из зоопарка, чтобы стать писателем. Второе пришествие украденного Христа, оставшееся незамеченным, и его вознесение, оказавшееся преступным... Причудливых цветов ниточки бреда, истории, философии, социологии, музыки, биологии, психологии сплетаются прихотью автора в странного узора и красоты вещицу, украшенную объемными узелками великолепных словесных конструкций. ","1971",США,"https://avidreaders.ru/pics/6/6/205466.jpg"
Том Роббинс,"Новый придорожный аттракцион",фантастика,"Талантливый барабанщик, ставший магом. Цыганка, торгующая булочками с сосисками в перерывах между ясновидческими трансами в придорожной забегаловке. Наркоторговец, подавшийся в монахи-убийцы. Ученый, крадущий бабуинов из зоопарка, чтобы стать писателем. Второе пришествие украденного Христа, оставшееся незамеченным, и его вознесение, оказавшееся преступным... Причудливых цветов ниточки бреда, истории, философии, социологии, музыки, биологии, психологии сплетаются прихотью автора в странного узора и красоты вещицу, украшенную объемными узелками великолепных словесных конструкций. ","1971",США,"https://avidreaders.ru/pics/6/6/205466.jpg"
Том Роббинс,"Тощие ножки и не только",комедия,"Молодая художница Эллен Черри вместе со своим мужем отправляется в свадебное путешествие по всей Америке на огромной моторизированной индейке. По пути они спорят об искусстве, жизни, смерти, религии. Они хотят отправиться в Иерусалим, чтобы собственными глазами увидеть строительство Третьего Храма. В Нью-Йорке тем временем не затихают страсти в арабско-еврейском ресторанчике, расположенным напротив шта-квартиры ООН. Именно туда вскоре устроится Эллен Черри и именно там Соломее суждено будет исполнить танец Семи Покрывал.","1990",США,"https://avidreaders.ru/pics/7/2/22572.jpg"
Том Роббинс,"Сонные глазки и пижама в лягушечку",комедия,"Гвендолин – молодая брокерша, у которой внезапно случился самый чёрный день в её жизни. Рынок ценных бумаг, на которые она возлагала такие надежды, безнадёжно пал. У её жениха сбежала обезьяна, обладающая весьма высоким интеллектом, которую во что бы то ни стало нужно поймать. Лучшая подруга, помешанная на гадании и картах таро также бесследно пропала. А в добавок ко всему к ней подкатывает какой-то мерзкий разорившийся брокер, верящий в инопланетян. Странностей в жизни Гвендолин становится всё больше и больше, пока они не достигают своего апогея...","1994",США,"https://avidreaders.ru/pics/9/2/23192.jpg"
Кристофер Бакли,"Здесь курят",комедия,"В романе «Здесь курят» рассказывается о табачном лоббисте Нике Нейлоре, который чрезвычайно успешно продвигает в массы идею о том, что курение практически безвредно и всячески культивирует эту привычку, в то время как на него постоянно обрушивается негодование общественности. Карьера идет в гору, несмотря на специфичность работы — каждый день Ник спорит с противниками курения, встречается с самыми грозными оппонентами на конференциях и телешоу и умудряется выкрутиться из самых щекотливых ситуаций. Однако неожиданно на Нейлора объявляют охоту, похищают и пытаются убить, обклеив все тело Ника никотиновыми пластырями. После этого он самостоятельно расследует ситуацию и приходит к выводу, что на него покушались его же соратники, защитники сигарет.","1994",США,"https://img4.labirint.ru/rc/b36f20ee8a91708ac4dc06a80a28ee55/236x364q80/books7/61030/cover.jpg?1449722696"
Кристофер Бакли,"Флоренс Аравийская",фантастика,"Это виртуозно написанная пародия на шпионский роман. Самим названием автор отсылает к истории Лоуренса Аравийского, оксфордского выпускника, отважного офицера и, вероятно, шпиона, во время Первой мировой войны возглавившего арабское восстание, инспирированное Британией. Героиня романа Бакли - энергичная итальянка Флоренс от имени правительства США борется за права арабских женщин и социальную стабильность на Ближнем Востоке. Но все складывается иначе.","2004",США,"https://img4.labirint.ru/rc/28c18a427e4899eb3f60139d2bed3484/363x561q80/books36/354018/cover.jpg?1568398114"
Кристофер Бакли,"Флоренс Аравийская",комедия,"Это виртуозно написанная пародия на шпионский роман. Самим названием автор отсылает к истории Лоуренса Аравийского, оксфордского выпускника, отважного офицера и, вероятно, шпиона, во время Первой мировой войны возглавившего арабское восстание, инспирированное Британией. Героиня романа Бакли - энергичная итальянка Флоренс от имени правительства США борется за права арабских женщин и социальную стабильность на Ближнем Востоке. Но все складывается иначе.","2004",США,"https://img4.labirint.ru/rc/28c18a427e4899eb3f60139d2bed3484/363x561q80/books36/354018/cover.jpg?1568398114"
Кристофер Бакли,"День бумеранга",комедия,"«День бумеранга» это день, когда в Америке ожидали начало массового выхода на пенсию так называемого поколения бэбибумеров. Это дети послевоенных лет. Рождалось их много, и вот они состарились, и наступает пенсионный возраст. И их столько, что пенсионная система может просто рухнуть, а денег на выплаты для них взять неоткуда.","2007",США,"https://img3.labirint.ru/rc/ab372ca5b9712b576a5baee2bfcc6244/236x364q80/books18/171951/cover.jpg?1280394613"
Кристофер Бакли,"Господь мой брокер",комедия,"Главный герой книги – спивающийся трейдер с Уолл-стрит – уходит в монастырь. Сообщество братьев-монахов живет очень бедно и в какой-то момент оказывается на грани разорения. В поисках выхода из ситуации отец-настоятель даже обращается к книгам известного гуру по личностному развитию. К счастью, брат Тай (как прозвали монахи бывшего трейдера) с помощью «брокерских услуг» самого Бога превращает монастырь в успешное предприятие, попутно открывая семь с половиной законов духовного и финансового роста.","1998",США,"https://cv5.litres.ru/pub/c/cover_max1500/8634855.jpg"
Кристофер Бакли,"Они ведь щенков едят, правда?",комедия,"Автор хитроумно и смешно конструирует параллельную реальность наших дней, развенчивает стереотипы и смеётся над слухами. Он обращается к американо-китайским отношениям, положив в основу сюжета создание сверхсекретного современного оружия. В числе главных действующих лиц оказываются вымышленные президенты США и КНР, члены Политбюро КПК, сотрудники ЦРУ, парочка бесшабашных лоббистов и даже беглый русский олигарх.","2013",США,"https://img4.labirint.ru/rc/4fa58fb8b74619533103c994095b67a4/363x561q80/books38/379418/cover.jpg?1563704951"
Франсин Проуз,"Голубой ангел",комедия,"Роман рассказывает о сложных отношениях между Тедом – 47-летним профессором английского языка - и его студенткой Анджелой, которые развиваются как сатира на сексуальные домогательства в университетских городках.","2000",США,"https://s1.livelib.ru/boocover/1000696842/200x305/b118/Fransin_Prouz__Goluboj_angel.jpg"
Филип Рот,"Людское клеймо",комедия,"Главный герой романа — Коулмен Силк, интеллектуал, в юности подававший надежды боксер, человек яркий, заплативший дорогую цену за то, чтобы построить свою жизнь не так, как следовало бы по всем устоявшимся канонам, а так, как хотелось ему самому. Сейчас он уважаемый профессор, декан, революционным путем „ожививший“ учебный процесс в провинциальном университете, у него энергичная жена и четверо детей, о его тайне никто не знает. Однако случается беда, и профессора обвиняют в расизме: он якобы оскорбил двух чернокожих студенток. Это совершеннейшее недоразумение, нерадивых студенток он и в глаза не видел, его неправильно поняли, но в помешанной на политкорректности Америке ему нет оправдания. ","2008",США,"https://img4.labirint.ru/rc/dc1013953a66a7b30056d1e128e8535d/236x364q80/books16/158066/cover.jpg?1563547314"
Филип Рот,"Людское клеймо",психология,"Главный герой романа — Коулмен Силк, интеллектуал, в юности подававший надежды боксер, человек яркий, заплативший дорогую цену за то, чтобы построить свою жизнь не так, как следовало бы по всем устоявшимся канонам, а так, как хотелось ему самому. Сейчас он уважаемый профессор, декан, революционным путем „ожививший“ учебный процесс в провинциальном университете, у него энергичная жена и четверо детей, о его тайне никто не знает. Однако случается беда, и профессора обвиняют в расизме: он якобы оскорбил двух чернокожих студенток. Это совершеннейшее недоразумение, нерадивых студенток он и в глаза не видел, его неправильно поняли, но в помешанной на политкорректности Америке ему нет оправдания. ","2008",США,"https://img4.labirint.ru/rc/dc1013953a66a7b30056d1e128e8535d/236x364q80/books16/158066/cover.jpg?1563547314"
Алессандро Баррико,"City",фантастика,"City — роман-город, с кварталами — cюжетными линиями и улицами-персонажами. Как и полагается уважающему себя городу, в нём есть всё для увлекательной жизни: боксёры, футболисты, профессора, парикмахер, генерал, гениальный подросток, девушка на первом плане. А если этого покажется мало, — за углом демонстрируют захватывающий вестерн. Барикко не изменяет своему обыкновению — приговаривать к смерти полюбившихся ему героев. Так легче расставаться с ними...","1999",Италия,"https://s1.livelib.ru/boocover/1000511492/200x305/9c43/Alessandro_Barikko__City.jpg"
Дэвид Лодж,"Хорошая работа",комедия,"Действие книги разворачивается в 1986 году в вымышленном городе Раммидж. В книге описываются отношения между Робин Пенроуз, университетской преподавательницей-феминисткой, специализирующейся на промышленном романе и женском писательстве. Робин временно преподает в Раммидже, где ее начальником является профессор Филип Своллоу. Робин временно читает лекции в Раммидже из-за новых административных обязанностей Суоллоу. В рамках Теневой программы промышленного года университет обязан направить одного из своих преподавателей на местную фабрику. Робин выбрана преподавателем из Раммиджа, а выбрана фабрика Принглс, где Робин должна стать тенью Вика Уилкокса и наблюдать за внутренней работой реального литейного цеха, которого она никогда не видела.","1988",Великобритания,"https://upload.wikimedia.org/wikipedia/en/9/94/NiceWork.jpg"
Малколм Брэдбери,"Историческая личность",психология," Говард Кэрк - точно схваченный исторический тип: он жонглирует цитатами из Маркса, Фрейда и Маркузе, он, провозглашая права женщины, укладывает в постель все, что движется, он, балаболя о свободе выбора, сметает с пути всех инакомыслящих…","1975",Великобритания,"https://s1.livelib.ru/boocover/1000013368/200x305/1596/Malkolm_Stenli_Bredberi__Istoricheskaya_lichnost.jpg"
Дон Делилло,"Падающий",история,"Трагедия 11 сентября 2001 года, увиденная глазами разных героев и в разных ракурсах. Клерк, выбирающийся из уже готовой обвалиться башни, террорист-угонщик, готовящийся к последнему полету, – и еще несколько персонажей, так или иначе вовлекаемых в трагические события. Впрочем, это, по сути, не столько рассказ о трагедии, сколько привычный американский «семейный» роман, в котором плавное течение жизни разбивается внешним вторжением, отчего линейное повествование рассыпается на структурно перемешивающиеся фрагменты.","2007",США,"https://i.livelib.ru/workpic/1000440447/200x305/57e1/Don_Delillo__Padayuschij.jpg"
Джонатан Сафран Фоер,"Жутко громко и запредельно близко",психология,"Жутко громко и запредельно близко - это трогательная, глубокая, искренняя и щемящая сердце история, рассказанная 9-летним мальчиком, отец которого погиб в одной из башен-близнецов 11 сентября 2001 года.","2005",США,"https://litres.ru/pub/c/cover/6298048.jpg"
Джонатан Сафран Фоер,"Жутко громко и запредельно близко",история,"Жутко громко и запредельно близко - это трогательная, глубокая, искренняя и щемящая сердце история, рассказанная 9-летним мальчиком, отец которого погиб в одной из башен-близнецов 11 сентября 2001 года.","2005",США,"https://litres.ru/pub/c/cover/6298048.jpg"
Грэм Свифт,"Водоземье",психология,"В романе букеровского лауреата речь пойдет о судьбе человека – простого учителя, который хочет оставить память о себе в сердцах своих подопечных. Человеческий век короток, а от прошлого не скрыться за стенами школы, и Том Крик прекрасно понимает это. Перед ним стоит сложная задача: честно рассказать о собственной жизни, полной страха и сомнений. Вот только найдутся ли люди, готовые его слушать?","2000",Великобритания,"https://img4.labirint.ru/rc/3710ea0bce6ce0826b2cb0eab4ae7763/236x364q80/books60/594846/cover.jpg?1564029855"
Майкл Фрейн,"Одержимый",детектив,"Роман Одержимый - это забавный рассказ об опасных и захватывающих приключениях ученого-искусствоведа, напавшего на след неизвестной картины Брейгеля. Искушенный призраком славы, главный герой книги задумывает головокружительную махинацию с целью завладеть бесценным произведением искусства.","1990",Великобритания,"https://img4.labirint.ru/rc/ecab8e8f58e61d62a2d45b5d47af1c99/363x561q80/books4/34432/cover.jpg?1449719491"
Майкл Фрейн,"Одержимый",приключения,"Роман Одержимый - это забавный рассказ об опасных и захватывающих приключениях ученого-искусствоведа, напавшего на след неизвестной картины Брейгеля. Искушенный призраком славы, главный герой книги задумывает головокружительную махинацию с целью завладеть бесценным произведением искусства.","1990",Великобритания,"https://img4.labirint.ru/rc/ecab8e8f58e61d62a2d45b5d47af1c99/363x561q80/books4/34432/cover.jpg?1449719491"
Антония Байетт,"Обладать",детектив,"Обладать - один из лучших английских романов конца XX века и, несомненно, лучшее произведение Антонии Байетт. Впрочем, слово роман можно применить к этой удивительной прозе весьма условно. Что же такое перед нами? Детективный роман идей? Женский готический роман в современном исполнении? Рыцарский роман на новый лад? Все вместе - и нечто большее, глубоко современная вещь, вобравшая многие традиции и одновременно отмеченная печатью подлинного вдохновения и новаторства. В ней разными гранями переливается тайна английского духа и английского величия.","1990",Великобритания,"https://img4.labirint.ru/rc/d9150765c32022ddc0c4ee61fc307d4a/363x561q80/books93/921416/cover.jpg?1672046741"
